,BARCODE,COMBI_ID,Tissue,CELL_LINE_NAME,SIDM,COSMIC_ID,ANCHOR_ID,ANCHOR_NAME,ANCHOR_TARGET,ANCHOR_PATHWAY,ANCHOR_DRUG_TYPE,ANCHOR_Clin_Rel,ANCHOR_CONC,LIBRARY_ID,LIBRARY_NAME,LIBRARY_TARGET,LIBRARY_PATHWAY,LIBRARY_DRUG_TYPE,LIBRARY_Clin_Rel,LIBRARY_CONC,ANCHOR_VIABILITY,LIBRARY_RMSE,LIBRARY_EMAX,LIBRARY_XMID,LIBRARY_XMID_uM,LIBRARY_AUC,LIBRARY_fAUC,SYNERGY_RMSE,SYNERGY_EXP_EMAX,SYNERGY_OBS_EMAX,SYNERGY_DELTA_EMAX,SYNERGY_XMID,SYNERGY_XMID_uM,SYNERGY_DELTA_XMID,SYNERGY_DELTA_XMID_uM,SYNERGY_EXP_AUC,SYNERGY_OBS_AUC,SYNERGY_EXP_fAUC,SYNERGY_OBS_fAUC,SYNERGY_DELTA_AUC,SYNERGY_DELTA_fAUC,Synergy,DAY1_NORM_MEAN,DAY1_NORM_SD,GROWTH_RATE,DOUBLING_TIME
1451,19405,2048:1011,Colon,LS-513,SIDM00677,907795,2048,Vinorelbine,Microtubule destabiliser,Mitosis,Chemotherapeutic,FDA approved,0.0025,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.932962595272526,0.0664950446263123,0.569916866415261,9.67982858702327,16.0195,0.84354758821518,0.867099447692602,0.117723119292372,0.531711118780367,0.401928128375384,0.129782990404984,8.32731555640948,6.2734,1.35251303061379,9.7461,0.786998347137115,0.799281275924065,0.808971351078664,0.747923224021766,-0.01228292878695,0.0610481270568977,True,0.358157203394903,0.0352757689158785,0.96933213054103,50.3959381371787
1452,19405,1510:1011,Colon,LS-513,SIDM00677,907795,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10.0,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.438395359457188,0.0664950446263123,0.569916866415261,9.67982858702327,16.0195,0.84354758821518,0.867099447692602,0.130352562738449,0.249848909512832,0.0857655312167481,0.164083378296084,5.58578367159896,0.938,4.09404491542431,15.0815,0.369807348154838,0.240383459616198,0.380132374056327,0.272377330168717,0.129423888538639,0.10775504388761,True,0.358157203394903,0.0352757689158785,0.96933213054103,50.3959381371787
1453,19405,1561:1011,Colon,LS-513,SIDM00677,907795,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,0.1,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.821968435762224,0.0664950446263123,0.569916866415261,9.67982858702327,16.0195,0.84354758821518,0.867099447692602,0.0826608490510419,0.46845367520186,0.30735693199328,0.161096743208581,7.75534468814107,4.2201,1.92448389888219,11.7994,0.693369491576228,0.638578678962002,0.712728376670177,0.631924648109523,0.0547908126142259,0.0808037285606539,True,0.358157203394903,0.0352757689158785,0.96933213054103,50.3959381371787
1454,19405,2171:1011,Colon,LS-513,SIDM00677,907795,2171,BMS-754807,"IGF1R, IR",IGF1R signaling,Targeted,Early clinical trials,0.5,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.578559326284305,0.0664950446263123,0.569916866415261,9.67982858702327,16.0195,0.84354758821518,0.867099447692602,0.0706048595150753,0.329730718271276,0.0948322574512162,0.234898460820059,5.06510409959429,0.6539,4.61472448742897,15.3656,0.488042324326525,0.342283729042812,0.501668472278525,0.336790886997084,0.145758595283713,0.164877585281441,True,0.358157203394903,0.0352757689158785,0.96933213054103,50.3959381371787
1455,19405,1025:1011,Colon,LS-513,SIDM00677,907795,1025,SB216763,"GSK3A, GSK3B",WNT signaling,Targeted,Experimental only,10.0,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.73506662625289,0.0664950446263123,0.569916866415261,9.67982858702327,16.0195,0.84354758821518,0.867099447692602,0.0516147471698864,0.418926868240485,0.148045686812694,0.270881181427791,5.67335369978599,0.9967,4.00647488723727,15.0228,0.620063679753095,0.456502091720897,0.637375865641145,0.461471397688655,0.163561588032197,0.17590446795249,True,0.358157203394903,0.0352757689158785,0.96933213054103,50.3959381371787
1456,19721,1011:1025,Colon,LS-513,SIDM00677,907795,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,1.0,1025,SB216763,"GSK3A, GSK3B",WNT signaling,Targeted,Experimental only,10.0,0.794447737576824,0.0466427786243916,0.633711848655504,10.3237958113642,25.0324,0.885933202861952,0.892051198840852,0.0461562605471812,0.503450944439992,0.253994819109551,0.249456125330441,7.17651008205781,2.8254,3.14728572930642,22.207,0.703827628657867,0.587628490172393,0.708688056721808,0.58205834560039,0.116199138485474,0.126629711121418,True,0.241984047229246,0.0274981859161809,1.32862384943808,36.9343636406378
1457,19402,1011:1032,Colon,LS-513,SIDM00677,907795,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,1.0,1032,Afatinib,"EGFR, ERBB2",EGFR signaling,Targeted,FDA approved,10.0,0.915927925628808,0.0721101658480534,0.1930972521607,5.5466438226602,0.9129,0.608598265697773,0.618394106859768,0.0716354607793551,0.176863165616173,0.0553628978007714,0.121500267815402,2.37423653932184,0.1013,3.17240728333836,0.8116,0.557432147041851,0.325159279812804,0.566404431517147,0.344139497481012,0.232272867229047,0.222264934036135,True,0.358157203394903,0.0352757689158785,0.96933213054103,50.3959381371787
1458,19406,1194:1053,Colon,LS-513,SIDM00677,907795,1194,SB505124,"TGFBR1, ACVR1B, ACVR1C",RTK signaling,Targeted,Experimental only,0.625,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,10.0,0.929482097228895,0.063918002847933,0.320201529238136,7.18193844543321,2.836,0.746219028221477,0.733009215867958,0.0747053902038199,0.297621588932162,0.256242171964895,0.0413794169672673,6.66723960408089,1.985,0.514698841352321,0.851,0.693597227343406,0.680380811670666,0.681318943253057,0.649452226847379,0.0132164156727408,0.0318667164056777,True,0.358157203394903,0.0352757689158785,0.96933213054103,50.3959381371787
1459,19407,1194:1054,Colon,LS-513,SIDM00677,907795,1194,SB505124,"TGFBR1, ACVR1B, ACVR1C",RTK signaling,Targeted,Experimental only,2.5,1054,Palbociclib,"CDK4, CDK6",Cell cycle,Targeted,FDA approved,4.0,0.606560944943108,0.112584031412609,0.506743603974924,9.06514497616925,4.1848,0.75881595626918,0.839556638362106,0.0514249463287895,0.307370879270906,0.118523971754861,0.188846907516045,5.58222344243103,0.3743,3.48292153373822,3.8105,0.460268123472542,0.366419310359214,0.509242267898178,0.376699027510274,0.0938488131133279,0.132543240387905,True,0.358157203394903,0.0352757689158785,0.96933213054103,50.3959381371787
1460,19405,1194:1510,Colon,LS-513,SIDM00677,907795,1194,SB505124,"TGFBR1, ACVR1B, ACVR1C",RTK signaling,Targeted,Experimental only,0.625,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10.0,0.928178247933959,0.0788038890358887,0.413904443728125,8.15997600990017,5.5863,0.795938016986316,0.792354660925284,0.0445894381127398,0.384177101391651,0.339617351963288,0.0445597494283629,7.6721306596119,3.9836,0.487845350288269,1.6027,0.738772354070388,0.723784877202249,0.735446360919936,0.708915248789352,0.0149874768681392,0.0265311121305839,True,0.358157203394903,0.0352757689158785,0.96933213054103,50.3959381371787
1461,19724,1083:1549,Colon,LS-513,SIDM00677,907795,1083,Crizotinib,"MET, ALK, ROS1",RTK signaling,Targeted,FDA approved,0.625,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.94994514033772,0.107421383082734,0.463006440391146,8.64200002144262,3.9012,0.742757506319527,0.818462756519107,0.124148028727314,0.439830717994636,0.322360236414275,0.117470481580361,7.39115859104617,1.6393,1.25084143039645,2.2619,0.705578883577598,0.62709957314857,0.77749471810274,0.709017243077405,0.0784793104290282,0.0684774750253354,True,0.241984047229246,0.0274981859161809,1.32862384943808,36.9343636406378
1462,19725,1011:1561,Colon,LS-513,SIDM00677,907795,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,1.0,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,10.0,0.716192672258855,0.0915591756126658,0.287437643559889,6.80758817884553,2.1879,0.658823360711808,0.708260744506956,0.0478707333703624,0.205860734048945,0.0517421865929477,0.154118547455998,2.8354681808185,0.1394,3.97211999802703,2.0485,0.471844463254749,0.277172495294928,0.507251155264483,0.293873616449514,0.19467196795982,0.213377538814968,True,0.241984047229246,0.0274981859161809,1.32862384943808,36.9343636406378
1463,19727,1011:2048,Colon,LS-513,SIDM00677,907795,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,1.0,2048,Vinorelbine,Microtubule destabiliser,Mitosis,Chemotherapeutic,FDA approved,0.1,0.739133611968459,0.0674810822544332,0.32270853367909,7.20969467291638,0.0289,0.73577499047608,0.734802425586033,0.12331692114478,0.238524724111271,0.0881431095200936,0.150381614591177,4.17128927033007,0.0035,3.03840540258631,0.0254,0.543836026306643,0.392586305656888,0.54311717090659,0.379389741386245,0.151249720649756,0.163727429520345,True,0.241984047229246,0.0274981859161809,1.32862384943808,36.9343636406378
1464,19406,1194:2171,Colon,LS-513,SIDM00677,907795,1194,SB505124,"TGFBR1, ACVR1B, ACVR1C",RTK signaling,Targeted,Experimental only,2.5,2171,BMS-754807,"IGF1R, IR",IGF1R signaling,Targeted,Early clinical trials,10.0,0.6010226992753,0.157570981272325,0.10514369791545,3.82884926343641,0.2775,0.465851275599139,0.48672094816622,0.0407641423096621,0.0631937491329306,0.0107425065442235,0.0524512425887071,-0.675104102959119,0.0122,4.50395336639553,0.2653,0.279987191121436,0.0882719894619174,0.292530338060695,0.108078779617693,0.191715201659518,0.184451558443002,True,0.358157203394903,0.0352757689158785,0.96933213054103,50.3959381371787
1465,19406,1011:2171,Colon,LS-513,SIDM00677,907795,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,1.0,2171,BMS-754807,"IGF1R, IR",IGF1R signaling,Targeted,Early clinical trials,10.0,0.851981721985101,0.157570981272325,0.10514369791545,3.82884926343641,0.2775,0.465851275599139,0.48672094816622,0.0414961975148943,0.0895805088058866,0.0212589511180732,0.0683215576878135,0.148071191919841,0.0216,3.68077807151657,0.2559,0.39689677197391,0.182934422471845,0.414677351544877,0.192079247332364,0.213962349502065,0.222598104212513,True,0.358157203394903,0.0352757689158785,0.96933213054103,50.3959381371787
1466,22638,1372:1025,Colon,SW48,SIDM00837,909751,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,0.1,1025,SB216763,"GSK3A, GSK3B",WNT signaling,Targeted,Experimental only,10.0,0.491398715717472,0.0877148835945572,0.787979366653781,12.6493639776738,125.4781,0.916352525749916,0.93580236013754,0.0297569480749001,0.387212048785536,0.41343206879238,-0.0262200200068446,13.6373913111654,248.8822,-0.988027333491582,-123.4041,0.450294454297971,0.478486812725138,0.459852077936967,0.468502990432843,-0.0281923584271671,-0.008650912495876,True,0.206902700647126,0.0392166777439462,1.47333149252402,33.3746269959984
1467,22638,1011:1025,Colon,SW48,SIDM00837,909751,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,1.0,1025,SB216763,"GSK3A, GSK3B",WNT signaling,Targeted,Experimental only,10.0,0.762517524118791,0.0877148835945572,0.787979366653781,12.6493639776738,125.4781,0.916352525749916,0.93580236013754,0.0942339090352165,0.600848075717535,0.322788800260145,0.278059275457389,8.1405800278549,5.5117,4.5087839498189,119.9664,0.698734859154827,0.5301242189304,0.713565698716598,0.588070453404247,0.168610640224427,0.125495245312351,True,0.206902700647126,0.0392166777439462,1.47333149252402,33.3746269959984
1468,22637,1011:1032,Colon,SW48,SIDM00837,909751,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,1.0,1032,Afatinib,"EGFR, ERBB2",EGFR signaling,Targeted,FDA approved,10.0,0.698335782455466,0.141060094881863,0.244328039907473,5.86127546033281,1.1354,0.59247925669448,0.6308609219496,0.0757142904662361,0.170623012924595,0.0615908173578285,0.109032195566767,2.50665281694858,0.111,3.35462264338423,1.0244,0.413749465312372,0.263177977777416,0.440552755550251,0.275371658988889,0.150571487534957,0.165181096561362,True,0.206902700647126,0.0392166777439462,1.47333149252402,33.3746269959984
1469,22637,1564:1032,Colon,SW48,SIDM00837,909751,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,0.05,1032,Afatinib,"EGFR, ERBB2",EGFR signaling,Targeted,FDA approved,10.0,0.717168041465671,0.141060094881863,0.244328039907473,5.86127546033281,1.1354,0.59247925669448,0.6308609219496,0.0831493319558481,0.175224261855589,0.105834632264519,0.0693896295910694,4.1247846825629,0.3407,1.73649077776991,0.7947,0.424907188132616,0.350055697723929,0.452433291831822,0.364990824695966,0.0748514904086879,0.0874424671358554,True,0.206902700647126,0.0392166777439462,1.47333149252402,33.3746269959984
1470,22251,2171:1053,Colon,SW48,SIDM00837,909751,2171,BMS-754807,"IGF1R, IR",IGF1R signaling,Targeted,Early clinical trials,0.5,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,10.0,0.137431700850319,0.125876477997761,0.469388303173597,8.6591891742666,7.896,0.744958655819447,0.798231315508605,0.0438108868346505,0.0645088328643926,0.0296854864959847,0.0348233463684079,5.41642959669898,0.8341,3.24275957756762,7.0619,0.102380935132434,0.0749071444357947,0.109702287362335,0.0825070149872752,0.0274737906966392,0.02719527237506,True,0.180694267683178,0.0410040507259235,1.61572689118342,30.5497392311884
1471,22251,1011:1053,Colon,SW48,SIDM00837,909751,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,1.0,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,10.0,0.569152858568797,0.125876477997761,0.469388303173597,8.6591891742666,7.896,0.744958655819447,0.798231315508605,0.0719543628349542,0.26715369453001,0.0906389445081515,0.176514750021858,4.37486999552089,0.4052,4.2843191787457,7.4908,0.423995348475207,0.30191650982311,0.454315635020854,0.299840965750778,0.122078838652097,0.154474669270077,True,0.180694267683178,0.0410040507259235,1.61572689118342,30.5497392311884
1472,22251,1054:1053,Colon,SW48,SIDM00837,909751,1054,Palbociclib,"CDK4, CDK6",Cell cycle,Targeted,FDA approved,4.0,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,10.0,0.736249558672805,0.125876477997761,0.469388303173597,8.6591891742666,7.896,0.744958655819447,0.798231315508605,0.159372407584313,0.345586931057738,0.128830527502717,0.216756403555021,4.68921689156867,0.5039,3.96997228269793,7.3921,0.548475481576554,0.370407886494294,0.587697453762023,0.404365067183264,0.17806759508226,0.18333238657876,True,0.180694267683178,0.0410040507259235,1.61572689118342,30.5497392311884
1473,22638,1011:1194,Colon,SW48,SIDM00837,909751,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,1.0,1194,SB505124,"TGFBR1, ACVR1B, ACVR1C",RTK signaling,Targeted,Experimental only,10.0,0.762517524118791,0.0800358643879309,0.68429328461312,11.1504222695113,44.3958,0.896645046897748,0.898032675947866,0.183861019742211,0.521785621154312,0.270050559404303,0.251735061750009,7.32981127177522,3.1421,3.82061099773605,41.2537,0.683707561173848,0.559933107213934,0.684765652641539,0.552824635880559,0.123774453959913,0.13194101676098,True,0.206902700647126,0.0392166777439462,1.47333149252402,33.3746269959984
1474,22248,2171:1372,Colon,SW48,SIDM00837,909751,2171,BMS-754807,"IGF1R, IR",IGF1R signaling,Targeted,Early clinical trials,0.5,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,1.0,0.12584462493961,0.179607274694157,0.223170044731739,5.53271900890979,0.0904,0.542615472625449,0.608392754907515,0.0460775205567511,0.0280847505770218,0.0199607924688013,0.0081239581082204,4.36160651050321,0.0402,1.17111249840658,0.0502,0.0682852406389791,0.018769326828996,0.0765629580573126,0.0661781837360914,0.049515913809983,0.0103847743212212,True,0.180694267683178,0.0410040507259235,1.61572689118342,30.5497392311884
1475,22248,1032:1372,Colon,SW48,SIDM00837,909751,1032,Afatinib,"EGFR, ERBB2",EGFR signaling,Targeted,FDA approved,0.25,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,1.0,0.701039659132728,0.179607274694157,0.223170044731739,5.53271900890979,0.0904,0.542615472625449,0.608392754907515,0.161890470697879,0.156451052087374,0.0751927561321656,0.0812582959552079,3.10934124151392,0.0169,2.42337776739588,0.0735,0.380394965969489,0.294281438744526,0.426507449519186,0.306001535161877,0.086113527224963,0.120505914357309,True,0.180694267683178,0.0410040507259235,1.61572689118342,30.5497392311884
1476,22248,1561:1372,Colon,SW48,SIDM00837,909751,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,1.0,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,1.0,0.366399528394851,0.179607274694157,0.223170044731739,5.53271900890979,0.0904,0.542615472625449,0.608392754907515,0.0642390212612208,0.0817693991415667,0.0292561485094711,0.0525132506320956,2.20486561269932,0.009,3.32785339621048,0.0814,0.198814053269713,0.105981746229688,0.222914818476957,0.136897586077558,0.0928323070400257,0.0860172323993996,True,0.180694267683178,0.0410040507259235,1.61572689118342,30.5497392311884
1477,22248,1549:1372,Colon,SW48,SIDM00837,909751,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,2.0,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,1.0,0.624066861889804,0.179607274694157,0.223170044731739,5.53271900890979,0.0904,0.542615472625449,0.608392754907515,0.104648887428312,0.139273029483543,0.0494541425994861,0.0898188868840571,2.18198207397747,0.0089,3.35073693493232,0.0815,0.338628335214217,0.223677752759605,0.379677757351626,0.232198914536266,0.114950582454612,0.147478842815359,True,0.180694267683178,0.0410040507259235,1.61572689118342,30.5497392311884
1478,22250,1011:1510,Colon,SW48,SIDM00837,909751,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,0.1,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10.0,0.832026604332322,0.0852583515543169,0.276242603149647,6.32250615268692,1.5631,0.649111841272549,0.661648654362816,0.0475725216722615,0.229841195070522,0.222470389080481,0.007370805990041,6.19807865096953,1.434,0.124427501717393,0.1291,0.5400783211259,0.546652818231174,0.550509283150544,0.543678455263381,-0.0065744971052736,0.0068308278871623,True,0.180694267683178,0.0410040507259235,1.61572689118342,30.5497392311884
1479,22641,1011:1549,Colon,SW48,SIDM00837,909751,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,1.0,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.656073608811241,0.156294998692666,0.436014936580533,8.28460023813578,3.0452,0.693245466608146,0.778930817276946,0.10871067976924,0.286057892937994,0.0890519795894373,0.197005913348557,3.85399177773557,0.1412,4.43060846040021,2.904,0.454820055069639,0.292343870941045,0.511035952305175,0.321179143733364,0.162476184128594,0.189856808571812,True,0.206902700647126,0.0392166777439462,1.47333149252402,33.3746269959984
