ANCHOR_NAME,LIBRARY_NAME,SIDM,Synergy
Crizotinib,Sapitinib,SIDM00537,True
SB505124,Linsitinib,SIDM01233,True
BMS-754807,Sapitinib,SIDM00136,True
Vinorelbine,Sapitinib,SIDM00957,True
Afatinib,MK-2206,SIDM00660,True
Linsitinib,SCH772984,SIDM00834,True
Linsitinib,Navitoclax,SIDM01197,True
MK-2206,Afatinib,SIDM00488,True
MK-2206,Trametinib,SIDM00498,True
SB505124,BMS-754807,SIDM00660,True
Taselisib,Sapitinib,SIDM01233,True
SB216763,Palbociclib,SIDM00783,True
Vinorelbine,MK-2206,SIDM00214,True
Navitoclax,MK-2206,SIDM00833,True
Afatinib,BMS-754807,SIDM00778,True
MK-2206,Sapitinib,SIDM00832,True
Navitoclax,SB216763,SIDM01096,True
Navitoclax,SCH772984,SIDM00832,True
BMS-754807,Afatinib,SIDM01233,True
Palbociclib,Linsitinib,SIDM00660,True
Navitoclax,SCH772984,SIDM00841,True
Vinorelbine,SCH772984,SIDM01090,True
SCH772984,Navitoclax,SIDM00783,True
MK-2206,Afatinib,SIDM00681,True
Trametinib,MK-2206,SIDM00834,True
Sapitinib,MK-2206,SIDM00487,True
Navitoclax,Taselisib,SIDM00660,True
MK-2206,Linsitinib,SIDM00214,True
MK-2206,Taselisib,SIDM00541,True
SB505124,MK-2206,SIDM00834,True
Trametinib,MK-2206,SIDM00660,True
Navitoclax,Taselisib,SIDM00677,True
SCH772984,Sapitinib,SIDM00136,True
BMS-754807,SB216763,SIDM00118,True
Crizotinib,Sapitinib,SIDM00359,True
Trametinib,Taselisib,SIDM01096,True
Trametinib,Taselisib,SIDM00660,True
Trametinib,Taselisib,SIDM00826,True
Navitoclax,SCH772984,SIDM00776,True
Palbociclib,Linsitinib,SIDM00150,True
Trametinib,Sapitinib,SIDM01090,True
Navitoclax,Taselisib,SIDM00534,True
Vinorelbine,Sapitinib,SIDM00783,True
Vinorelbine,SB216763,SIDM01090,True
Trametinib,Taselisib,SIDM00835,True
SCH772984,Crizotinib,SIDM01090,True
BMS-754807,Trametinib,SIDM00783,True
MK-2206,Trametinib,SIDM00217,True
MK-2206,Linsitinib,SIDM00782,True
Linsitinib,MK-2206,SIDM00660,True
BMS-754807,Navitoclax,SIDM00842,True
Sapitinib,Linsitinib,SIDM00835,True
Linsitinib,Vinorelbine,SIDM00498,True
Navitoclax,Trametinib,SIDM00534,True
Afatinib,Crizotinib,SIDM00049,True
Linsitinib,SB505124,SIDM00834,True
MK-2206,Afatinib,SIDM00680,True
Navitoclax,Taselisib,SIDM00944,True
Sapitinib,BMS-754807,SIDM00487,True
SCH772984,Afatinib,SIDM00837,True
BMS-754807,Trametinib,SIDM01090,True
MK-2206,Linsitinib,SIDM00680,True
MK-2206,Linsitinib,SIDM00217,True
BMS-754807,Navitoclax,SIDM00777,True
Taselisib,Trametinib,SIDM00837,True
Navitoclax,Taselisib,SIDM00118,True
Palbociclib,Taselisib,SIDM00783,True
Taselisib,SCH772984,SIDM00049,True
SCH772984,Navitoclax,SIDM00136,True
Taselisib,Sapitinib,SIDM00534,True
Navitoclax,MK-2206,SIDM01096,True
Afatinib,Linsitinib,SIDM00537,True
Navitoclax,SCH772984,SIDM00837,True
MK-2206,Sapitinib,SIDM01233,True
BMS-754807,Navitoclax,SIDM00282,True
Trametinib,MK-2206,SIDM00488,True
SB505124,Vinorelbine,SIDM00681,True
Afatinib,BMS-754807,SIDM00488,True
Linsitinib,Sapitinib,SIDM00680,True
Linsitinib,Sapitinib,SIDM00782,True
Taselisib,MK-2206,SIDM00150,True
Trametinib,Palbociclib,SIDM00660,True
Crizotinib,Afatinib,SIDM00541,True
Sapitinib,Linsitinib,SIDM00214,True
Trametinib,SB216763,SIDM00049,True
Trametinib,MK-2206,SIDM01096,True
Trametinib,Sapitinib,SIDM00534,True
Trametinib,Taselisib,SIDM00837,True
Afatinib,Navitoclax,SIDM00487,True
MK-2206,SCH772984,SIDM00214,True
Vinorelbine,MK-2206,SIDM00789,True
Vinorelbine,Afatinib,SIDM00681,True
MK-2206,Afatinib,SIDM01233,True
MK-2206,BMS-754807,SIDM00660,True
Crizotinib,Trametinib,SIDM00841,True
SB216763,Trametinib,SIDM00812,True
BMS-754807,Palbociclib,SIDM00783,True
Trametinib,MK-2206,SIDM00783,True
Taselisib,Trametinib,SIDM00789,True
Crizotinib,Linsitinib,SIDM00660,True
Afatinib,SB216763,SIDM00487,True
Crizotinib,SCH772984,SIDM00789,True
MK-2206,Vinorelbine,SIDM00812,True
MK-2206,Vinorelbine,SIDM01233,True
Taselisib,Trametinib,SIDM00487,True
Afatinib,Navitoclax,SIDM00282,True
SCH772984,Linsitinib,SIDM00660,True
Navitoclax,Afatinib,SIDM00534,True
Navitoclax,SB216763,SIDM00498,True
SCH772984,MK-2206,SIDM01090,True
Trametinib,Sapitinib,SIDM00136,True
SCH772984,MK-2206,SIDM00835,True
Vinorelbine,Navitoclax,SIDM00660,True
Vinorelbine,Linsitinib,SIDM00537,True
SCH772984,Sapitinib,SIDM00837,True
Sapitinib,SCH772984,SIDM00534,True
BMS-754807,SCH772984,SIDM00488,True
Navitoclax,Taselisib,SIDM00776,True
Linsitinib,SCH772984,SIDM00049,True
Taselisib,SCH772984,SIDM00837,True
Sapitinib,MK-2206,SIDM00835,True
Navitoclax,Linsitinib,SIDM00660,True
Linsitinib,SB505124,SIDM00534,True
Trametinib,MK-2206,SIDM00782,True
MK-2206,Vinorelbine,SIDM00681,True
Vinorelbine,Sapitinib,SIDM00680,True
Trametinib,Taselisib,SIDM00118,True
Trametinib,Taselisib,SIDM00534,True
Taselisib,Linsitinib,SIDM00680,True
Trametinib,Navitoclax,SIDM00778,True
SCH772984,MK-2206,SIDM00488,True
MK-2206,Palbociclib,SIDM00783,True
Taselisib,SCH772984,SIDM00488,True
BMS-754807,Sapitinib,SIDM00779,True
Linsitinib,SB216763,SIDM00118,True
Taselisib,Sapitinib,SIDM00487,True
MK-2206,SCH772984,SIDM00537,True
Trametinib,Taselisib,SIDM00783,True
MK-2206,SCH772984,SIDM00779,True
Navitoclax,Taselisib,SIDM00837,True
Navitoclax,Afatinib,SIDM00837,True
BMS-754807,Afatinib,SIDM00782,True
Trametinib,Afatinib,SIDM00681,True
Navitoclax,Vinorelbine,SIDM00835,True
Navitoclax,Sapitinib,SIDM00812,True
Taselisib,Navitoclax,SIDM01197,True
Navitoclax,MK-2206,SIDM00944,True
Taselisib,Navitoclax,SIDM00216,True
Linsitinib,SCH772984,SIDM00488,True
MK-2206,SCH772984,SIDM00835,True
Vinorelbine,Trametinib,SIDM00488,True
Trametinib,Taselisib,SIDM01233,True
Navitoclax,SB216763,SIDM00527,True
MK-2206,Taselisib,SIDM00660,True
MK-2206,SCH772984,SIDM00217,True
Afatinib,Linsitinib,SIDM00832,True
Trametinib,SB216763,SIDM00834,True
Navitoclax,Trametinib,SIDM00782,True
Linsitinib,Sapitinib,SIDM00833,True
Vinorelbine,MK-2206,SIDM00488,True
Navitoclax,Crizotinib,SIDM00834,True
BMS-754807,Sapitinib,SIDM00150,True
Sapitinib,BMS-754807,SIDM00488,True
MK-2206,SCH772984,SIDM00498,True
Vinorelbine,Sapitinib,SIDM00789,True
BMS-754807,Sapitinib,SIDM00834,True
Vinorelbine,Trametinib,SIDM00660,True
Crizotinib,Sapitinib,SIDM00835,True
MK-2206,Trametinib,SIDM00782,True
SB216763,Navitoclax,SIDM00487,True
Afatinib,BMS-754807,SIDM00534,True
SB505124,MK-2206,SIDM00776,True
Linsitinib,MK-2206,SIDM00488,True
Afatinib,Linsitinib,SIDM01233,True
Navitoclax,SB505124,SIDM00837,True
Navitoclax,Linsitinib,SIDM00527,True
Trametinib,Crizotinib,SIDM00782,True
Crizotinib,Sapitinib,SIDM00541,True
Navitoclax,Vinorelbine,SIDM00488,True
Vinorelbine,SCH772984,SIDM00537,True
SB505124,Trametinib,SIDM00660,True
SB216763,Navitoclax,SIDM00534,True
Sapitinib,Navitoclax,SIDM00677,True
Navitoclax,SB505124,SIDM01197,True
Navitoclax,Linsitinib,SIDM00049,True
Trametinib,Taselisib,SIDM01090,True
Vinorelbine,MK-2206,SIDM00781,True
BMS-754807,Sapitinib,SIDM00833,True
Navitoclax,Vinorelbine,SIDM00359,True
Trametinib,Linsitinib,SIDM01096,True
Taselisib,Afatinib,SIDM00680,True
MK-2206,SCH772984,SIDM00681,True
Navitoclax,BMS-754807,SIDM00527,True
Palbociclib,MK-2206,SIDM00660,True
Navitoclax,SB505124,SIDM00832,True
Sapitinib,Trametinib,SIDM00837,True
Crizotinib,MK-2206,SIDM00660,True
SCH772984,Taselisib,SIDM00779,True
SB216763,Navitoclax,SIDM00498,True
Navitoclax,Trametinib,SIDM00660,True
Navitoclax,BMS-754807,SIDM00944,True
MK-2206,Sapitinib,SIDM00488,True
MK-2206,Vinorelbine,SIDM00534,True
Vinorelbine,Linsitinib,SIDM00835,True
MK-2206,Sapitinib,SIDM00136,True
Crizotinib,Sapitinib,SIDM00680,True
Vinorelbine,Sapitinib,SIDM00214,True
BMS-754807,Sapitinib,SIDM00680,True
Linsitinib,MK-2206,SIDM00834,True
Vinorelbine,Navitoclax,SIDM01096,True
Vinorelbine,Trametinib,SIDM00789,True
Navitoclax,SB216763,SIDM00049,True
MK-2206,Trametinib,SIDM01233,True
Navitoclax,Vinorelbine,SIDM00776,True
SB505124,Navitoclax,SIDM00541,True
Vinorelbine,Navitoclax,SIDM00488,True
BMS-754807,Vinorelbine,SIDM00660,True
MK-2206,Afatinib,SIDM00812,True
Taselisib,SCH772984,SIDM01090,True
Navitoclax,Afatinib,SIDM00826,True
MK-2206,Navitoclax,SIDM00677,True
MK-2206,Taselisib,SIDM00150,True
SCH772984,Sapitinib,SIDM00534,True
Taselisib,Navitoclax,SIDM00834,True
Navitoclax,SCH772984,SIDM01197,True
Vinorelbine,MK-2206,SIDM00216,True
Navitoclax,Linsitinib,SIDM01096,True
Trametinib,Linsitinib,SIDM00216,True
Afatinib,MK-2206,SIDM00487,True
Linsitinib,Afatinib,SIDM00488,True
Crizotinib,Palbociclib,SIDM00833,True
Vinorelbine,Taselisib,SIDM00832,True
Linsitinib,Navitoclax,SIDM00681,True
Crizotinib,SCH772984,SIDM00837,True
BMS-754807,Vinorelbine,SIDM00835,True
BMS-754807,Sapitinib,SIDM00534,True
Navitoclax,SCH772984,SIDM00049,True
MK-2206,Vinorelbine,SIDM00487,True
Sapitinib,BMS-754807,SIDM00833,True
Navitoclax,MK-2206,SIDM00779,True
BMS-754807,Afatinib,SIDM00778,True
Sapitinib,Linsitinib,SIDM00782,True
Afatinib,MK-2206,SIDM00680,True
Navitoclax,Sapitinib,SIDM00779,True
Trametinib,Navitoclax,SIDM00660,True
MK-2206,Trametinib,SIDM00660,True
Vinorelbine,Sapitinib,SIDM00118,True
SB505124,MK-2206,SIDM00681,True
Trametinib,Navitoclax,SIDM00834,True
Trametinib,MK-2206,SIDM00487,True
Linsitinib,Vinorelbine,SIDM00660,True
Navitoclax,SCH772984,SIDM00779,True
Linsitinib,SCH772984,SIDM00944,True
Linsitinib,Trametinib,SIDM00487,True
Crizotinib,MK-2206,SIDM00839,True
MK-2206,Sapitinib,SIDM00214,True
SCH772984,Navitoclax,SIDM00118,True
BMS-754807,Sapitinib,SIDM00778,True
Linsitinib,MK-2206,SIDM00118,True
Navitoclax,Sapitinib,SIDM00778,True
Trametinib,BMS-754807,SIDM00944,True
SCH772984,Sapitinib,SIDM00834,True
Vinorelbine,Navitoclax,SIDM00777,True
SB505124,Linsitinib,SIDM00681,True
Navitoclax,Afatinib,SIDM00193,True
BMS-754807,MK-2206,SIDM00217,True
Afatinib,BMS-754807,SIDM00487,True
Navitoclax,SCH772984,SIDM00782,True
MK-2206,Linsitinib,SIDM00660,True
Sapitinib,Navitoclax,SIDM00534,True
SB505124,Crizotinib,SIDM01233,True
Crizotinib,Sapitinib,SIDM00781,True
Navitoclax,SCH772984,SIDM00537,True
SCH772984,Sapitinib,SIDM00812,True
Trametinib,Linsitinib,SIDM00150,True
Crizotinib,Afatinib,SIDM00832,True
Sapitinib,Palbociclib,SIDM00541,True
Vinorelbine,Taselisib,SIDM00783,True
Sapitinib,BMS-754807,SIDM00835,True
Navitoclax,Linsitinib,SIDM00118,True
Afatinib,BMS-754807,SIDM00680,True
Vinorelbine,Navitoclax,SIDM00527,True
Afatinib,Linsitinib,SIDM00789,True
BMS-754807,Trametinib,SIDM00487,True
Sapitinib,Navitoclax,SIDM00282,True
Vinorelbine,Navitoclax,SIDM00216,True
Trametinib,Palbociclib,SIDM00783,True
Navitoclax,Linsitinib,SIDM00837,True
SCH772984,Navitoclax,SIDM00834,True
MK-2206,Trametinib,SIDM00789,True
Crizotinib,Trametinib,SIDM00660,True
Trametinib,Sapitinib,SIDM00118,True
Sapitinib,Crizotinib,SIDM00833,True
Vinorelbine,Navitoclax,SIDM00842,True
SCH772984,Palbociclib,SIDM00214,True
Navitoclax,BMS-754807,SIDM00282,True
SCH772984,MK-2206,SIDM00783,True
BMS-754807,Sapitinib,SIDM00118,True
Trametinib,Crizotinib,SIDM00049,True
MK-2206,Palbociclib,SIDM00214,True
Crizotinib,Palbociclib,SIDM00216,True
Taselisib,MK-2206,SIDM00660,True
SCH772984,Taselisib,SIDM00944,True
Crizotinib,Navitoclax,SIDM00833,True
Navitoclax,BMS-754807,SIDM00677,True
BMS-754807,Sapitinib,SIDM00487,True
Linsitinib,SCH772984,SIDM00534,True
Vinorelbine,Sapitinib,SIDM00833,True
MK-2206,BMS-754807,SIDM00776,True
Crizotinib,Sapitinib,SIDM00150,True
BMS-754807,Vinorelbine,SIDM00359,True
BMS-754807,Navitoclax,SIDM00487,True
MK-2206,SCH772984,SIDM00488,True
Navitoclax,Vinorelbine,SIDM00812,True
Sapitinib,Linsitinib,SIDM00680,True
Navitoclax,Taselisib,SIDM00779,True
Navitoclax,BMS-754807,SIDM00841,True
Taselisib,Linsitinib,SIDM00832,True
Vinorelbine,Trametinib,SIDM00842,True
Taselisib,Sapitinib,SIDM00834,True
MK-2206,Linsitinib,SIDM00832,True
MK-2206,Navitoclax,SIDM00216,True
Sapitinib,Crizotinib,SIDM00049,True
BMS-754807,Navitoclax,SIDM01197,True
Palbociclib,Sapitinib,SIDM00681,True
Vinorelbine,Sapitinib,SIDM00537,True
SCH772984,Navitoclax,SIDM00677,True
Taselisib,SCH772984,SIDM00957,True
Navitoclax,Vinorelbine,SIDM01197,True
Navitoclax,Taselisib,SIDM00834,True
BMS-754807,Navitoclax,SIDM00783,True
Afatinib,Navitoclax,SIDM00534,True
Linsitinib,SCH772984,SIDM00487,True
Vinorelbine,MK-2206,SIDM00783,True
Vinorelbine,Navitoclax,SIDM00118,True
Taselisib,Trametinib,SIDM00782,True
MK-2206,Palbociclib,SIDM00832,True
Linsitinib,MK-2206,SIDM00782,True
SB216763,Linsitinib,SIDM00537,True
Navitoclax,SCH772984,SIDM00534,True
SCH772984,Trametinib,SIDM00779,True
BMS-754807,Sapitinib,SIDM00835,True
Crizotinib,Sapitinib,SIDM00833,True
Sapitinib,Linsitinib,SIDM00487,True
MK-2206,SCH772984,SIDM00534,True
MK-2206,Trametinib,SIDM00214,True
BMS-754807,Sapitinib,SIDM00214,True
Trametinib,Navitoclax,SIDM00944,True
Linsitinib,Navitoclax,SIDM00660,True
Trametinib,Sapitinib,SIDM00812,True
Navitoclax,MK-2206,SIDM00837,True
Crizotinib,Navitoclax,SIDM00660,True
Navitoclax,Afatinib,SIDM00677,True
Vinorelbine,Navitoclax,SIDM00282,True
Trametinib,BMS-754807,SIDM01090,True
MK-2206,SCH772984,SIDM01233,True
Vinorelbine,Navitoclax,SIDM00498,True
Sapitinib,MK-2206,SIDM00833,True
Afatinib,Linsitinib,SIDM00488,True
Linsitinib,Sapitinib,SIDM01197,True
SB505124,Trametinib,SIDM00776,True
Linsitinib,Vinorelbine,SIDM00812,True
Sapitinib,BMS-754807,SIDM00282,True
Sapitinib,SCH772984,SIDM00782,True
Afatinib,Linsitinib,SIDM00216,True
Linsitinib,Afatinib,SIDM00832,True
BMS-754807,SCH772984,SIDM00783,True
Crizotinib,Linsitinib,SIDM00835,True
MK-2206,Trametinib,SIDM00488,True
Vinorelbine,Navitoclax,SIDM00783,True
MK-2206,Navitoclax,SIDM00214,True
Sapitinib,Navitoclax,SIDM00834,True
Linsitinib,MK-2206,SIDM00150,True
Trametinib,Sapitinib,SIDM00779,True
Linsitinib,SCH772984,SIDM01090,True
SB505124,Taselisib,SIDM01233,True
Taselisib,SB216763,SIDM00826,True
Sapitinib,Navitoclax,SIDM00487,True
BMS-754807,Navitoclax,SIDM00660,True
Linsitinib,SB216763,SIDM00680,True
Trametinib,Taselisib,SIDM00680,True
BMS-754807,Palbociclib,SIDM00660,True
Linsitinib,Vinorelbine,SIDM00534,True
Crizotinib,Sapitinib,SIDM00677,True
BMS-754807,Trametinib,SIDM00488,True
SCH772984,MK-2206,SIDM00680,True
BMS-754807,Sapitinib,SIDM00812,True
Taselisib,Navitoclax,SIDM00681,True
Navitoclax,SCH772984,SIDM00660,True
SCH772984,Linsitinib,SIDM00783,True
SB216763,BMS-754807,SIDM00832,True
Sapitinib,Vinorelbine,SIDM00487,True
SCH772984,MK-2206,SIDM00534,True
Taselisib,Linsitinib,SIDM00150,True
Vinorelbine,Navitoclax,SIDM00541,True
SB505124,BMS-754807,SIDM00677,True
Afatinib,Taselisib,SIDM00534,True
BMS-754807,Sapitinib,SIDM00681,True
Navitoclax,Trametinib,SIDM00776,True
Crizotinib,Trametinib,SIDM01090,True
SCH772984,BMS-754807,SIDM00660,True
Linsitinib,Sapitinib,SIDM00826,True
Crizotinib,MK-2206,SIDM00488,True
MK-2206,Sapitinib,SIDM00534,True
Navitoclax,Crizotinib,SIDM00782,True
Trametinib,BMS-754807,SIDM00660,True
Linsitinib,Sapitinib,SIDM00049,True
SCH772984,Taselisib,SIDM00118,True
Vinorelbine,MK-2206,SIDM00842,True
SB216763,Sapitinib,SIDM00534,True
Trametinib,Taselisib,SIDM00944,True
MK-2206,SCH772984,SIDM00834,True
BMS-754807,Sapitinib,SIDM00488,True
Navitoclax,Vinorelbine,SIDM00681,True
Trametinib,Sapitinib,SIDM00660,True
Navitoclax,SB216763,SIDM00837,True
Linsitinib,Navitoclax,SIDM00834,True
Afatinib,Vinorelbine,SIDM00487,True
Sapitinib,BMS-754807,SIDM01233,True
SCH772984,Taselisib,SIDM00835,True
Afatinib,Linsitinib,SIDM00118,True
Trametinib,Taselisib,SIDM00782,True
MK-2206,Vinorelbine,SIDM00835,True
MK-2206,Navitoclax,SIDM00118,True
Trametinib,MK-2206,SIDM00193,True
Trametinib,Linsitinib,SIDM00833,True
Vinorelbine,Navitoclax,SIDM00136,True
Navitoclax,Taselisib,SIDM00826,True
Navitoclax,Linsitinib,SIDM00832,True
Palbociclib,MK-2206,SIDM00783,True
Afatinib,MK-2206,SIDM00789,True
SB505124,Linsitinib,SIDM00834,True
Crizotinib,SCH772984,SIDM01090,True
Linsitinib,Trametinib,SIDM00835,True
Vinorelbine,Navitoclax,SIDM00193,True
Navitoclax,Linsitinib,SIDM00812,True
MK-2206,Navitoclax,SIDM01197,True
Crizotinib,Sapitinib,SIDM00789,True
SCH772984,Afatinib,SIDM00944,True
MK-2206,Trametinib,SIDM00193,True
Vinorelbine,MK-2206,SIDM00193,True
MK-2206,SCH772984,SIDM00487,True
Navitoclax,Vinorelbine,SIDM00841,True
Crizotinib,Sapitinib,SIDM00832,True
Taselisib,Trametinib,SIDM00660,True
MK-2206,SCH772984,SIDM00789,True
Trametinib,MK-2206,SIDM00776,True
MK-2206,Trametinib,SIDM01090,True
Taselisib,SCH772984,SIDM00487,True
Linsitinib,Sapitinib,SIDM00487,True
Vinorelbine,Navitoclax,SIDM00677,True
Crizotinib,Navitoclax,SIDM00957,True
Afatinib,Linsitinib,SIDM00835,True
Linsitinib,Sapitinib,SIDM00118,True
Taselisib,Palbociclib,SIDM00214,True
Vinorelbine,Navitoclax,SIDM00841,True
Afatinib,SCH772984,SIDM00282,True
MK-2206,Trametinib,SIDM00776,True
Navitoclax,SB216763,SIDM00534,True
BMS-754807,MK-2206,SIDM00837,True
Linsitinib,Crizotinib,SIDM00049,True
BMS-754807,Sapitinib,SIDM00783,True
BMS-754807,Trametinib,SIDM00359,True
Vinorelbine,MK-2206,SIDM00782,True
Taselisib,Trametinib,SIDM01090,True
Navitoclax,SB505124,SIDM00537,True
Afatinib,Linsitinib,SIDM00049,True
SB216763,Navitoclax,SIDM00677,True
Trametinib,Navitoclax,SIDM00118,True
Trametinib,Navitoclax,SIDM01197,True
BMS-754807,Sapitinib,SIDM01233,True
Navitoclax,Afatinib,SIDM00944,True
SB505124,BMS-754807,SIDM00681,True
SB505124,SB216763,SIDM01233,True
SCH772984,Linsitinib,SIDM00049,True
MK-2206,Sapitinib,SIDM00833,True
Sapitinib,Trametinib,SIDM00835,True
Taselisib,SCH772984,SIDM00789,True
Sapitinib,BMS-754807,SIDM00834,True
Crizotinib,Navitoclax,SIDM00216,True
BMS-754807,Vinorelbine,SIDM00783,True
BMS-754807,Navitoclax,SIDM00216,True
MK-2206,SCH772984,SIDM01090,True
Sapitinib,MK-2206,SIDM00680,True
Afatinib,BMS-754807,SIDM00660,True
MK-2206,Vinorelbine,SIDM00782,True
SCH772984,SB216763,SIDM00834,True
Sapitinib,MK-2206,SIDM00214,True
Sapitinib,BMS-754807,SIDM00680,True
Linsitinib,SCH772984,SIDM00537,True
Afatinib,Navitoclax,SIDM00216,True
SCH772984,Taselisib,SIDM00680,True
Taselisib,Palbociclib,SIDM00812,True
Navitoclax,Vinorelbine,SIDM00193,True
Navitoclax,Vinorelbine,SIDM00833,True
Navitoclax,Linsitinib,SIDM00779,True
Trametinib,MK-2206,SIDM00833,True
BMS-754807,SCH772984,SIDM01090,True
Navitoclax,Taselisib,SIDM00841,True
Vinorelbine,Navitoclax,SIDM00957,True
BMS-754807,Navitoclax,SIDM00677,True
Afatinib,MK-2206,SIDM00833,True
Linsitinib,Navitoclax,SIDM00677,True
Taselisib,Palbociclib,SIDM00783,True
Trametinib,SB216763,SIDM00837,True
Navitoclax,Sapitinib,SIDM00837,True
Crizotinib,Vinorelbine,SIDM00359,True
Afatinib,Trametinib,SIDM00837,True
Linsitinib,Afatinib,SIDM00680,True
Sapitinib,Vinorelbine,SIDM00534,True
Navitoclax,Linsitinib,SIDM00944,True
Trametinib,Sapitinib,SIDM00826,True
Trametinib,Linsitinib,SIDM00049,True
SCH772984,Sapitinib,SIDM00833,True
Navitoclax,Trametinib,SIDM01233,True
MK-2206,Navitoclax,SIDM00660,True
MK-2206,Navitoclax,SIDM00527,True
Sapitinib,Linsitinib,SIDM00537,True
SB505124,Crizotinib,SIDM00776,True
Taselisib,Vinorelbine,SIDM00487,True
Trametinib,Taselisib,SIDM00779,True
Sapitinib,Linsitinib,SIDM00488,True
Navitoclax,Afatinib,SIDM01197,False
Sapitinib,BMS-754807,SIDM01197,False
Afatinib,Linsitinib,SIDM00150,False
Navitoclax,SB216763,SIDM00781,False
SB216763,SB505124,SIDM00150,False
SCH772984,Linsitinib,SIDM01096,False
Crizotinib,Linsitinib,SIDM00118,False
Taselisib,SB505124,SIDM00680,False
Taselisib,Vinorelbine,SIDM00842,False
Navitoclax,BMS-754807,SIDM00957,False
Linsitinib,Crizotinib,SIDM00832,False
Navitoclax,SCH772984,SIDM00680,False
Palbociclib,MK-2206,SIDM00541,False
BMS-754807,Taselisib,SIDM00216,False
Linsitinib,Trametinib,SIDM00527,False
SB216763,MK-2206,SIDM00677,False
Sapitinib,SCH772984,SIDM00776,False
Linsitinib,Navitoclax,SIDM00783,False
SCH772984,Sapitinib,SIDM00217,False
SCH772984,Taselisib,SIDM00837,False
SCH772984,Vinorelbine,SIDM00541,False
Trametinib,Taselisib,SIDM00282,False
Sapitinib,Vinorelbine,SIDM00779,False
Vinorelbine,SB216763,SIDM00049,False
Crizotinib,Trametinib,SIDM00777,False
SB216763,Trametinib,SIDM00680,False
Vinorelbine,SB505124,SIDM00833,False
BMS-754807,Linsitinib,SIDM00944,False
Crizotinib,Navitoclax,SIDM00118,False
Afatinib,Navitoclax,SIDM00681,False
Trametinib,Vinorelbine,SIDM00832,False
Palbociclib,Trametinib,SIDM00835,False
Trametinib,Vinorelbine,SIDM00359,False
Linsitinib,MK-2206,SIDM00049,False
SB216763,Palbociclib,SIDM00842,False
Taselisib,Vinorelbine,SIDM00136,False
Crizotinib,SB505124,SIDM00681,False
Taselisib,Afatinib,SIDM00783,False
Taselisib,SCH772984,SIDM00660,False
SCH772984,Linsitinib,SIDM00136,False
Sapitinib,Navitoclax,SIDM00193,False
Trametinib,Afatinib,SIDM00537,False
SCH772984,Linsitinib,SIDM00282,False
Afatinib,Vinorelbine,SIDM00957,False
Vinorelbine,Afatinib,SIDM00837,False
Navitoclax,SB216763,SIDM00832,False
BMS-754807,MK-2206,SIDM00835,False
MK-2206,Trametinib,SIDM00783,False
Crizotinib,SB505124,SIDM00049,False
